city_development_index,relevent_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,training_hours_log,target
0.579,0,1,0.0,0,3,3,68,4.23410650459726,0.0
0.926,0,1,0.0,0,3,3,63,4.1588830833596715,0.0
0.899,1,0,0.0,1,0,1,34,3.5553480614894135,0.0
0.624,1,0,1.0,0,3,0,184,5.220355825078324,1.0
0.92,1,0,0.0,0,3,0,55,4.02535169073515,0.0
0.624,1,1,0.0,0,3,3,5,1.791759469228055,1.0
0.92,1,0,0.0,0,0,2,44,3.8066624897703196,0.0
0.926,1,0,0.0,0,3,1,73,4.30406509320417,0.0
0.55,1,0,0.0,0,3,0,90,4.51085950651685,0.0
0.92,1,0,0.0,0,0,1,214,5.3706380281276624,0.0
0.624,1,0,0.0,0,3,2,124,4.8283137373023015,0.0
0.92,0,1,0.0,0,3,1,18,2.9444389791664403,0.0
0.92,0,1,1.0,0,3,0,86,4.465908118654584,0.0
0.8959999999999999,1,0,1.0,0,3,3,44,3.8066624897703196,0.0
0.92,0,0,0.0,3,3,0,36,3.6109179126442243,0.0
0.884,1,0,2.0,2,0,3,84,4.442651256490317,0.0
0.91,1,0,1.0,0,3,3,55,4.02535169073515,0.0
0.836,1,2,1.0,0,3,0,19,2.995732273553991,0.0
0.913,1,0,0.0,0,3,0,160,5.081404364984463,0.0
0.897,1,0,1.0,0,1,0,10,2.3978952727983707,0.0
0.923,0,0,0.0,2,3,0,57,4.060443010546419,0.0
0.8959999999999999,1,0,1.0,0,0,1,9,2.302585092994046,0.0
0.624,1,0,0.0,0,3,0,25,3.258096538021482,1.0
0.624,1,0,0.0,0,3,3,36,3.6109179126442243,1.0
0.949,0,1,0.0,0,3,0,13,2.6390573296152584,0.0
0.55,1,0,0.0,0,3,0,32,3.4965075614664802,1.0
0.802,0,1,2.0,2,3,3,12,2.5649493574615367,0.0
0.92,1,0,0.0,0,0,1,50,3.9318256327243257,0.0
0.55,1,0,0.0,0,3,0,102,4.634728988229636,1.0
0.924,1,0,0.0,0,3,2,107,4.68213122712422,0.0
0.624,0,1,2.0,2,1,2,64,4.174387269895637,0.0
0.698,1,0,4.0,0,0,1,16,2.833213344056216,0.0
0.887,0,0,2.0,2,3,0,40,3.713572066704308,0.0
0.878,1,0,1.0,0,0,0,28,3.367295829986474,0.0
0.939,1,0,2.0,2,3,3,31,3.4657359027997265,0.0
0.647,1,0,0.0,3,3,0,113,4.736198448394496,0.0
0.7809999999999999,1,1,1.0,0,3,0,109,4.700480365792417,0.0
0.8959999999999999,0,0,1.0,1,2,3,103,4.6443908991413725,0.0
0.804,1,0,2.0,2,2,0,81,4.406719247264253,0.0
0.92,1,0,2.0,2,2,0,104,4.653960350157523,0.0
0.92,0,0,1.0,0,3,0,88,4.48863636973214,0.0
0.866,1,0,0.0,0,3,0,10,2.3978952727983707,1.0
0.8959999999999999,0,1,2.0,2,2,2,11,2.4849066497880004,0.0
0.92,1,0,0.0,0,3,2,214,5.3706380281276624,0.0
0.92,0,0,0.0,2,3,0,110,4.709530201312334,0.0
0.92,1,0,0.0,0,0,1,34,3.5553480614894135,0.0
0.92,1,0,0.0,0,2,0,34,3.5553480614894135,0.0
0.804,0,0,0.0,2,3,3,42,3.7612001156935624,0.0
0.92,1,0,1.0,0,0,2,112,4.727387818712341,1.0
0.92,1,0,4.0,0,3,1,12,2.5649493574615367,0.0
0.92,1,0,1.0,0,3,3,35,3.58351893845611,0.0
0.926,0,1,0.0,0,3,1,156,5.056245805348308,0.0
0.926,0,0,2.0,2,3,0,112,4.727387818712341,0.0
0.926,1,0,1.0,0,3,0,77,4.356708826689592,0.0
0.926,1,0,1.0,0,3,0,6,1.9459101490553132,0.0
0.624,1,2,0.0,0,3,0,220,5.3981627015177525,1.0
0.624,1,2,4.0,0,3,1,108,4.6913478822291435,1.0
0.887,1,0,2.0,2,3,0,89,4.499809670330265,0.0
0.624,1,0,0.0,0,3,0,63,4.1588830833596715,0.0
0.897,1,0,1.0,0,3,0,12,2.5649493574615367,0.0
0.913,1,0,0.0,0,0,1,13,2.6390573296152584,0.0
0.92,1,0,0.0,0,3,0,35,3.58351893845611,0.0
0.92,0,0,0.0,1,0,1,4,1.6094379124341003,0.0
0.926,0,1,0.0,0,3,0,200,5.303304908059076,0.0
0.926,1,0,2.0,2,3,0,56,4.04305126783455,0.0
0.855,0,0,0.0,0,0,0,14,2.70805020110221,0.0
0.556,1,0,0.0,0,3,0,26,3.295836866004329,1.0
0.804,1,0,1.0,0,3,0,81,4.406719247264253,0.0
0.624,1,0,0.0,0,3,0,162,5.093750200806762,1.0
0.624,1,1,0.0,0,3,0,102,4.634728988229636,1.0
0.843,0,1,2.0,2,3,3,37,3.6375861597263857,0.0
0.92,1,0,0.0,0,1,0,140,4.948759890378168,0.0
0.745,0,1,2.0,2,3,3,18,2.9444389791664403,0.0
0.698,0,1,2.0,2,3,3,78,4.3694478524670215,0.0
0.878,1,0,1.0,0,3,0,96,4.574710978503383,0.0
0.92,0,0,0.0,0,1,3,78,4.3694478524670215,1.0
0.91,1,0,0.0,0,0,0,166,5.117993812416755,0.0
0.92,1,0,1.0,0,3,1,19,2.995732273553991,1.0
0.899,1,0,0.0,0,3,2,302,5.713732805509369,0.0
0.74,1,0,0.0,0,0,0,40,3.713572066704308,0.0
0.92,1,0,0.0,0,3,3,14,2.70805020110221,1.0
0.92,1,0,0.0,3,0,0,26,3.295836866004329,0.0
0.55,1,2,1.0,0,3,0,56,4.04305126783455,0.0
0.745,1,0,1.0,0,3,1,132,4.890349128221754,0.0
0.855,1,2,0.0,0,1,3,41,3.7376696182833684,0.0
0.939,0,1,2.0,2,3,3,6,1.9459101490553132,0.0
0.92,1,1,0.0,0,1,0,76,4.343805421853684,1.0
0.804,1,2,2.0,2,3,0,2,1.0986122886681098,0.0
0.865,1,0,1.0,0,0,2,28,3.367295829986474,0.0
0.74,1,0,0.0,0,3,3,22,3.1354942159291497,0.0
0.89,1,0,0.0,0,3,1,16,2.833213344056216,0.0
0.55,1,2,0.0,0,3,0,62,4.143134726391533,1.0
0.762,1,0,0.0,0,3,0,11,2.4849066497880004,0.0
0.897,1,0,1.0,0,3,0,278,5.631211781821365,0.0
0.624,1,0,1.0,0,2,0,9,2.302585092994046,1.0
0.92,0,1,0.0,0,3,1,128,4.859812404361672,0.0
0.92,1,0,0.0,0,3,0,72,4.290459441148391,0.0
0.556,1,0,1.0,0,0,2,27,3.332204510175204,1.0
0.92,1,0,0.0,1,3,0,106,4.672828834461906,0.0
0.92,1,0,0.0,0,1,0,24,3.2188758248682006,0.0
0.92,0,0,0.0,0,0,1,13,2.6390573296152584,0.0
0.926,0,0,4.0,0,3,0,34,3.5553480614894135,0.0
0.843,1,1,0.0,0,3,0,40,3.713572066704308,0.0
0.698,0,1,0.0,3,3,3,74,4.31748811353631,0.0
0.92,1,0,0.0,0,3,2,55,4.02535169073515,0.0
0.897,1,0,1.0,0,3,1,48,3.8918202981106265,0.0
0.92,1,0,1.0,0,0,1,13,2.6390573296152584,1.0
0.897,0,0,4.0,1,3,0,74,4.31748811353631,0.0
0.624,1,1,0.0,0,2,0,9,2.302585092994046,1.0
0.878,1,0,1.0,0,3,0,6,1.9459101490553132,0.0
0.939,1,1,0.0,0,1,0,86,4.465908118654584,0.0
0.624,0,0,0.0,0,3,0,298,5.700443573390687,1.0
0.624,1,0,0.0,0,3,0,41,3.7376696182833684,0.0
0.64,1,2,0.0,0,3,0,164,5.10594547390058,0.0
0.624,1,0,0.0,0,3,0,102,4.634728988229636,1.0
0.92,0,0,0.0,1,3,3,48,3.8918202981106265,0.0
0.926,0,0,1.0,0,0,0,50,3.9318256327243257,0.0
0.624,1,0,0.0,0,3,0,50,3.9318256327243257,0.0
0.74,1,0,4.0,1,3,0,20,3.044522437723423,0.0
0.92,1,0,0.0,1,3,0,39,3.6888794541139363,0.0
0.897,1,0,1.0,0,3,0,68,4.23410650459726,0.0
0.926,1,0,1.0,0,3,1,78,4.3694478524670215,0.0
0.897,1,0,1.0,0,3,2,48,3.8918202981106265,0.0
0.91,0,0,0.0,3,0,3,86,4.465908118654584,0.0
0.512,0,1,0.0,0,3,3,50,3.9318256327243257,1.0
0.92,1,0,,2,3,2,26,3.295836866004329,0.0
0.92,1,0,0.0,0,3,1,51,3.9512437185814275,0.0
0.92,1,0,0.0,1,3,0,30,3.4339872044851463,0.0
0.624,1,0,0.0,0,3,2,55,4.02535169073515,1.0
0.7879999999999999,1,0,1.0,0,3,0,122,4.812184355372417,0.0
0.682,0,0,1.0,0,0,1,47,3.871201010907891,0.0
0.897,1,0,1.0,0,3,2,92,4.532599493153256,0.0
0.836,1,0,0.0,0,3,0,21,3.091042453358316,0.0
0.926,1,0,1.0,0,0,1,29,3.4011973816621555,0.0
0.92,1,0,0.0,0,0,1,31,3.4657359027997265,0.0
0.926,1,0,0.0,0,3,1,65,4.189654742026425,0.0
0.92,1,0,0.0,0,3,0,11,2.4849066497880004,0.0
0.836,1,0,1.0,0,3,1,166,5.117993812416755,0.0
0.92,1,1,0.0,0,3,0,15,2.772588722239781,0.0
0.794,0,1,2.0,2,3,0,30,3.4339872044851463,1.0
0.698,0,0,0.0,0,3,3,102,4.634728988229636,0.0
0.92,1,0,0.0,0,3,3,28,3.367295829986474,0.0
0.92,0,0,0.0,2,1,3,82,4.418840607796598,0.0
0.92,0,1,0.0,0,3,3,50,3.9318256327243257,1.0
0.92,1,0,0.0,0,3,0,42,3.7612001156935624,1.0
0.624,1,0,0.0,0,1,2,12,2.5649493574615367,1.0
0.92,0,1,0.0,0,3,0,5,1.791759469228055,1.0
0.939,1,0,0.0,0,3,0,7,2.0794415416798357,0.0
0.92,0,0,0.0,0,3,3,23,3.1780538303479458,1.0
0.926,1,0,1.0,0,3,0,4,1.6094379124341003,0.0
0.926,1,0,1.0,2,3,0,58,4.07753744390572,0.0
0.92,1,0,0.0,0,0,1,8,2.1972245773362196,0.0
0.92,0,0,1.0,3,3,1,12,2.5649493574615367,0.0
0.91,1,1,2.0,2,3,0,86,4.465908118654584,0.0
0.754,1,1,0.0,0,3,0,23,3.1780538303479458,0.0
0.92,0,0,0.0,0,3,1,308,5.733341276897746,0.0
0.92,1,0,0.0,2,3,0,5,1.791759469228055,0.0
0.939,1,2,2.0,2,1,0,54,4.007333185232471,0.0
0.743,1,0,0.0,2,3,3,18,2.9444389791664403,0.0
0.939,1,0,1.0,3,2,3,103,4.6443908991413725,0.0
0.527,1,0,0.0,0,3,2,114,4.74493212836325,1.0
0.915,1,0,0.0,4,2,0,322,5.777652323222656,0.0
0.579,1,0,0.0,0,2,0,67,4.219507705176107,0.0
0.754,1,0,0.0,0,3,1,80,4.394449154672439,0.0
0.527,1,0,1.0,0,3,0,58,4.07753744390572,1.0
0.939,1,0,0.0,2,3,0,51,3.9512437185814275,0.0
0.698,0,1,2.0,2,1,0,12,2.5649493574615367,0.0
0.92,1,0,0.0,0,0,1,77,4.356708826689592,0.0
0.802,0,1,0.0,1,3,2,108,4.6913478822291435,0.0
0.91,0,1,2.0,2,2,0,6,1.9459101490553132,0.0
0.624,0,0,2.0,2,1,3,21,3.091042453358316,0.0
0.926,1,0,0.0,0,3,0,53,3.9889840465642745,1.0
0.913,1,0,1.0,0,0,3,16,2.833213344056216,0.0
0.926,1,0,0.0,0,0,0,21,3.091042453358316,0.0
0.74,1,1,2.0,2,3,0,35,3.58351893845611,1.0
0.893,1,0,1.0,0,0,3,95,4.564348191467836,0.0
0.4479999999999999,0,1,2.0,2,2,3,31,3.4657359027997265,0.0
0.92,1,0,1.0,0,3,2,14,2.70805020110221,0.0
0.624,1,0,0.0,0,3,3,8,2.1972245773362196,0.0
0.804,1,0,0.0,0,3,0,6,1.9459101490553132,0.0
0.91,1,0,0.0,0,3,0,37,3.6375861597263857,0.0
0.698,0,0,0.0,0,3,3,64,4.174387269895637,1.0
0.624,1,0,0.0,0,3,1,76,4.343805421853684,1.0
0.926,0,2,2.0,2,3,0,39,3.6888794541139363,1.0
0.92,1,2,0.0,0,3,1,54,4.007333185232471,0.0
0.926,1,1,0.0,0,3,2,73,4.30406509320417,0.0
0.92,1,1,4.0,0,3,3,56,4.04305126783455,0.0
0.897,1,0,1.0,0,3,0,102,4.634728988229636,0.0
0.92,1,0,0.0,0,0,1,24,3.2188758248682006,0.0
0.624,1,0,0.0,0,3,2,108,4.6913478822291435,0.0
0.895,1,0,0.0,0,0,0,14,2.70805020110221,0.0
0.624,1,0,1.0,0,3,0,23,3.1780538303479458,0.0
0.91,1,0,1.0,0,3,0,43,3.784189633918261,0.0
0.926,0,2,1.0,0,3,2,121,4.804021044733257,0.0
0.91,0,0,0.0,0,2,0,22,3.1354942159291497,0.0
0.92,1,0,0.0,5,3,0,51,3.9512437185814275,0.0
0.624,1,0,0.0,0,2,0,73,4.30406509320417,0.0
0.624,0,1,2.0,2,3,0,51,3.9512437185814275,1.0
0.624,0,1,0.0,2,3,0,304,5.720311776607412,0.0
0.754,1,0,0.0,0,3,0,80,4.394449154672439,0.0
0.91,1,0,0.0,0,3,3,272,5.60947179518496,0.0
0.884,1,0,0.0,0,0,2,86,4.465908118654584,0.0
0.92,1,0,0.0,0,0,3,99,4.605170185988092,0.0
0.92,0,1,2.0,2,3,0,40,3.713572066704308,1.0
0.804,1,0,1.0,0,3,2,67,4.219507705176107,0.0
0.92,1,0,0.0,5,3,2,35,3.58351893845611,0.0
0.939,1,0,0.0,0,0,2,53,3.9889840465642745,0.0
0.926,1,0,1.0,0,0,3,66,4.204692619390966,0.0
0.92,1,0,0.0,0,0,3,18,2.9444389791664403,1.0
0.762,1,0,1.0,0,3,3,66,4.204692619390966,0.0
0.754,1,1,1.0,0,3,0,46,3.8501476017100584,0.0
0.878,1,0,2.0,2,1,0,22,3.1354942159291497,0.0
0.899,1,0,0.0,0,3,2,130,4.875197323201151,0.0
0.55,1,1,0.0,0,3,0,20,3.044522437723423,1.0
0.6890000000000001,1,2,0.0,0,3,0,106,4.672828834461906,0.0
0.624,1,0,1.0,0,1,2,65,4.189654742026425,1.0
0.698,1,1,0.0,0,3,2,16,2.833213344056216,0.0
0.91,1,0,0.0,0,3,3,47,3.871201010907891,0.0
0.754,1,2,0.0,0,3,0,66,4.204692619390966,1.0
0.92,0,1,0.0,0,3,0,8,2.1972245773362196,0.0
0.698,0,0,0.0,0,0,1,156,5.056245805348308,0.0
0.92,1,0,0.0,0,3,2,11,2.4849066497880004,0.0
0.55,1,1,0.0,0,3,0,8,2.1972245773362196,1.0
0.624,1,0,0.0,0,3,0,32,3.4965075614664802,1.0
0.493,1,0,0.0,0,3,0,108,4.6913478822291435,1.0
0.91,1,0,0.0,0,3,0,54,4.007333185232471,1.0
0.893,1,0,,2,1,3,32,3.4965075614664802,1.0
0.92,0,0,1.0,0,3,2,23,3.1780538303479458,0.0
0.91,1,0,0.0,0,3,2,102,4.634728988229636,0.0
0.762,1,0,1.0,0,1,0,28,3.367295829986474,1.0
0.698,0,0,0.0,0,3,0,36,3.6109179126442243,0.0
0.926,0,1,2.0,2,3,0,16,2.833213344056216,0.0
0.884,1,0,0.0,0,2,0,5,1.791759469228055,0.0
0.913,1,0,0.0,0,3,1,13,2.6390573296152584,0.0
0.92,1,0,1.0,0,0,1,20,3.044522437723423,0.0
0.92,0,1,0.0,0,3,0,6,1.9459101490553132,1.0
0.92,1,0,0.0,1,0,1,192,5.262690188904886,0.0
0.926,1,0,1.0,0,0,3,2,1.0986122886681098,0.0
0.682,1,0,0.0,0,1,3,47,3.871201010907891,0.0
0.878,1,0,1.0,0,0,3,100,4.61512051684126,0.0
0.691,1,0,1.0,0,3,2,20,3.044522437723423,0.0
0.92,1,0,0.0,0,3,1,70,4.2626798770413155,0.0
0.698,1,0,0.0,0,3,0,12,2.5649493574615367,0.0
0.92,0,0,0.0,3,2,0,43,3.784189633918261,1.0
0.91,1,0,0.0,0,3,2,26,3.295836866004329,0.0
0.843,1,0,0.0,0,3,0,90,4.51085950651685,0.0
0.92,1,0,0.0,0,0,3,48,3.8918202981106265,0.0
0.939,1,0,0.0,0,0,0,89,4.499809670330265,0.0
0.92,0,1,0.0,0,3,2,218,5.389071729816501,0.0
0.92,1,0,0.0,2,0,2,35,3.58351893845611,0.0
0.939,1,0,0.0,2,0,1,24,3.2188758248682006,0.0
0.897,1,1,1.0,0,3,0,13,2.6390573296152584,0.0
0.92,1,0,0.0,0,3,2,14,2.70805020110221,0.0
0.91,1,1,0.0,0,1,0,114,4.74493212836325,0.0
0.647,1,2,1.0,0,3,0,7,2.0794415416798357,0.0
0.624,0,1,2.0,2,3,3,21,3.091042453358316,0.0
0.92,1,0,0.0,0,3,2,160,5.081404364984463,0.0
0.92,0,0,4.0,0,0,1,79,4.382026634673881,0.0
0.92,1,0,0.0,4,3,0,37,3.6375861597263857,0.0
0.92,1,0,1.0,0,3,3,39,3.6888794541139363,0.0
0.624,1,1,0.0,2,1,2,85,4.454347296253507,1.0
0.91,1,0,0.0,0,3,1,4,1.6094379124341003,0.0
0.91,1,0,1.0,0,0,0,14,2.70805020110221,0.0
0.92,1,0,0.0,4,3,0,51,3.9512437185814275,0.0
0.939,1,0,0.0,0,3,0,12,2.5649493574615367,1.0
0.92,1,0,0.0,0,3,0,9,2.302585092994046,0.0
0.92,0,0,0.0,0,3,1,156,5.056245805348308,0.0
0.698,1,0,0.0,0,3,0,14,2.70805020110221,0.0
0.855,0,1,2.0,2,3,3,67,4.219507705176107,0.0
0.92,1,0,1.0,1,2,0,102,4.634728988229636,0.0
0.91,1,0,0.0,0,3,0,68,4.23410650459726,1.0
0.91,1,0,0.0,0,0,0,61,4.127134385045092,1.0
0.743,1,2,0.0,0,3,0,28,3.367295829986474,0.0
0.92,1,0,0.0,0,0,3,198,5.293304824724492,0.0
0.899,0,2,0.0,5,3,3,17,2.8903717578961645,0.0
0.884,0,0,4.0,0,0,1,322,5.777652323222656,0.0
0.698,0,0,2.0,2,3,3,26,3.295836866004329,1.0
0.865,1,0,0.0,0,3,2,152,5.030437921392435,1.0
0.804,0,0,0.0,2,3,2,69,4.248495242049359,1.0
0.92,0,0,,2,3,3,11,2.4849066497880004,0.0
0.91,1,0,0.0,0,0,0,40,3.713572066704308,1.0
0.624,1,1,1.0,0,3,0,76,4.343805421853684,1.0
0.895,1,0,1.0,0,3,0,41,3.7376696182833684,0.0
0.624,1,0,0.0,0,3,0,4,1.6094379124341003,1.0
0.887,1,0,1.0,3,0,1,54,4.007333185232471,0.0
0.624,1,1,0.0,0,3,3,42,3.7612001156935624,1.0
0.91,1,0,0.0,0,3,1,78,4.3694478524670215,0.0
0.8270000000000001,1,0,0.0,2,3,3,36,3.6109179126442243,0.0
0.923,0,0,1.0,1,3,3,74,4.31748811353631,1.0
0.92,1,0,4.0,0,3,0,11,2.4849066497880004,0.0
0.738,1,0,0.0,0,3,3,2,1.0986122886681098,0.0
0.6890000000000001,1,2,0.0,2,3,2,172,5.153291594497779,0.0
0.624,1,1,0.0,0,2,0,196,5.2832037287379885,1.0
0.624,0,0,0.0,0,3,3,34,3.5553480614894135,1.0
0.624,0,1,0.0,0,3,3,26,3.295836866004329,1.0
0.762,1,0,0.0,0,3,1,11,2.4849066497880004,1.0
0.92,1,0,0.0,1,0,2,44,3.8066624897703196,1.0
0.624,1,0,0.0,0,1,3,131,4.882801922586371,1.0
0.897,0,1,0.0,0,3,0,172,5.153291594497779,0.0
0.92,1,0,0.0,3,0,2,34,3.5553480614894135,0.0
0.92,1,0,0.0,0,3,0,32,3.4965075614664802,1.0
0.878,1,0,0.0,5,3,0,129,4.867534450455582,0.0
0.92,1,0,0.0,0,3,3,20,3.044522437723423,1.0
0.903,1,0,0.0,0,0,1,80,4.394449154672439,0.0
0.897,1,0,2.0,2,0,1,102,4.634728988229636,0.0
0.6890000000000001,1,0,2.0,2,3,0,8,2.1972245773362196,0.0
0.92,0,1,2.0,2,3,0,143,4.969813299576001,1.0
0.926,1,0,1.0,0,3,2,116,4.762173934797756,0.0
0.92,1,0,1.0,0,0,2,80,4.394449154672439,0.0
0.92,0,1,0.0,0,1,0,22,3.1354942159291497,1.0
0.92,1,0,0.0,0,3,0,72,4.290459441148391,0.0
0.924,0,1,2.0,2,1,3,58,4.07753744390572,0.0
0.897,1,0,1.0,0,1,2,46,3.8501476017100584,0.0
0.91,0,1,0.0,0,3,2,8,2.1972245773362196,0.0
0.92,1,1,0.0,0,0,0,147,4.997212273764115,0.0
0.92,0,1,0.0,0,1,3,98,4.59511985013459,0.0
0.91,1,0,0.0,0,0,0,14,2.70805020110221,0.0
0.92,1,0,0.0,0,0,3,71,4.276666119016055,0.0
0.624,1,1,0.0,2,3,0,99,4.605170185988092,0.0
0.939,1,0,0.0,0,3,1,7,2.0794415416798357,0.0
0.624,1,0,0.0,0,3,0,114,4.74493212836325,0.0
0.527,1,1,0.0,0,3,0,96,4.574710978503383,1.0
0.887,1,1,0.0,0,0,0,50,3.9318256327243257,1.0
0.762,0,0,0.0,0,3,0,31,3.4657359027997265,1.0
0.624,1,0,0.0,0,3,3,96,4.574710978503383,1.0
0.939,1,0,0.0,0,3,0,94,4.553876891600541,0.0
0.92,1,0,1.0,0,3,2,64,4.174387269895637,0.0
0.939,1,0,0.0,0,3,1,11,2.4849066497880004,0.0
0.92,1,0,0.0,0,3,0,134,4.90527477843843,0.0
0.92,1,0,1.0,0,1,0,18,2.9444389791664403,1.0
0.887,1,0,2.0,2,2,0,11,2.4849066497880004,0.0
0.939,0,1,1.0,0,3,0,17,2.8903717578961645,0.0
0.91,1,0,0.0,0,3,0,80,4.394449154672439,0.0
0.926,1,0,1.0,0,3,1,64,4.174387269895637,0.0
0.762,1,0,0.0,0,3,0,45,3.828641396489095,0.0
0.926,0,0,0.0,0,3,3,150,5.017279836814924,0.0
0.865,1,0,1.0,3,0,1,113,4.736198448394496,0.0
0.92,1,0,0.0,0,3,0,11,2.4849066497880004,0.0
0.693,1,0,0.0,0,3,3,4,1.6094379124341003,0.0
0.92,1,0,0.0,0,3,0,86,4.465908118654584,0.0
0.925,1,0,1.0,0,3,1,24,3.2188758248682006,0.0
0.91,1,0,0.0,2,3,2,74,4.31748811353631,0.0
0.926,1,0,0.0,0,3,0,104,4.653960350157523,0.0
0.924,1,0,1.0,0,0,1,162,5.093750200806762,0.0
0.92,1,0,0.0,0,0,1,18,2.9444389791664403,0.0
0.939,1,0,2.0,2,3,0,6,1.9459101490553132,0.0
0.92,1,0,1.0,0,0,2,23,3.1780538303479458,0.0
0.91,1,0,1.0,0,0,0,29,3.4011973816621555,0.0
0.624,1,0,0.0,0,3,0,46,3.8501476017100584,0.0
0.754,0,1,0.0,0,3,0,35,3.58351893845611,1.0
0.848,0,1,2.0,2,3,3,43,3.784189633918261,0.0
0.8270000000000001,0,1,2.0,2,3,3,73,4.30406509320417,0.0
0.836,0,1,0.0,0,3,3,59,4.0943445622221,0.0
0.698,1,0,1.0,0,0,3,9,2.302585092994046,0.0
0.624,1,0,0.0,0,3,0,58,4.07753744390572,0.0
0.762,1,2,1.0,0,3,0,31,3.4657359027997265,1.0
0.802,1,0,0.0,0,3,0,127,4.852030263919617,0.0
0.74,1,0,0.0,0,3,2,232,5.4510384535657,0.0
0.92,1,0,0.0,0,3,2,7,2.0794415416798357,0.0
0.92,1,0,2.0,2,0,0,246,5.5093883366279774,0.0
0.698,1,2,0.0,0,1,2,6,1.9459101490553132,0.0
0.897,1,0,1.0,0,3,3,9,2.302585092994046,0.0
0.624,1,1,0.0,0,3,0,37,3.6375861597263857,0.0
0.764,0,0,0.0,0,3,1,14,2.70805020110221,0.0
0.89,1,0,0.0,0,3,3,74,4.31748811353631,0.0
0.92,0,0,0.0,4,1,1,260,5.564520407322694,0.0
0.92,1,0,1.0,0,0,0,12,2.5649493574615367,1.0
0.624,1,0,1.0,0,3,2,61,4.127134385045092,0.0
0.89,1,0,1.0,0,3,0,111,4.718498871295094,0.0
0.926,0,1,2.0,2,3,2,144,4.976733742420574,0.0
0.804,0,0,0.0,4,3,0,37,3.6375861597263857,1.0
0.691,0,1,0.0,0,3,0,310,5.739792912179234,0.0
0.91,1,0,0.0,0,3,0,51,3.9512437185814275,0.0
0.926,1,0,0.0,0,3,0,108,4.6913478822291435,0.0
0.7759999999999999,0,1,0.0,0,3,3,324,5.783825182329737,0.0
0.624,1,1,0.0,0,3,0,56,4.04305126783455,0.0
0.92,1,0,1.0,0,3,0,52,3.970291913552122,0.0
0.4479999999999999,0,1,1.0,0,2,3,66,4.204692619390966,1.0
0.624,1,0,1.0,0,2,2,164,5.10594547390058,0.0
0.698,0,1,0.0,0,2,0,83,4.430816798843313,0.0
0.92,1,0,0.0,0,3,0,125,4.836281906951478,0.0
0.5579999999999999,0,0,0.0,0,3,0,234,5.459585514144159,0.0
0.92,1,0,0.0,0,3,0,122,4.812184355372417,1.0
0.527,1,0,0.0,0,2,2,80,4.394449154672439,1.0
0.698,1,0,1.0,0,3,0,22,3.1354942159291497,0.0
0.92,0,0,0.0,0,0,1,41,3.7376696182833684,0.0
0.91,0,1,0.0,0,0,2,32,3.4965075614664802,1.0
0.836,1,0,0.0,0,3,0,85,4.454347296253507,0.0
0.624,1,0,1.0,0,3,3,31,3.4657359027997265,1.0
0.92,0,0,2.0,2,2,3,23,3.1780538303479458,0.0
0.789,1,2,0.0,0,3,0,94,4.553876891600541,0.0
0.624,0,1,2.0,2,3,3,17,2.8903717578961645,1.0
0.925,0,1,0.0,0,3,2,78,4.3694478524670215,1.0
0.92,1,1,2.0,2,3,0,78,4.3694478524670215,0.0
0.848,1,0,0.0,0,3,0,28,3.367295829986474,0.0
0.855,1,0,0.0,0,3,0,2,1.0986122886681098,0.0
0.855,1,0,1.0,0,3,3,141,4.955827057601261,0.0
0.92,1,0,0.0,0,3,0,72,4.290459441148391,0.0
0.743,1,0,1.0,0,1,3,94,4.553876891600541,0.0
0.91,1,1,0.0,0,1,0,146,4.990432586778736,0.0
0.92,1,0,0.0,0,3,3,44,3.8066624897703196,0.0
0.855,1,0,1.0,0,3,0,202,5.313205979041787,0.0
0.913,1,0,0.0,0,0,1,8,2.1972245773362196,1.0
0.92,1,0,0.0,3,1,0,36,3.6109179126442243,0.0
0.92,1,0,0.0,0,0,2,46,3.8501476017100584,0.0
0.91,1,0,0.0,2,2,0,146,4.990432586778736,0.0
0.92,1,0,1.0,0,0,2,12,2.5649493574615367,0.0
0.855,1,0,1.0,1,3,0,57,4.060443010546419,0.0
0.92,0,0,0.0,0,3,3,148,5.003946305945459,0.0
0.913,0,0,1.0,0,0,1,80,4.394449154672439,0.0
0.92,1,0,0.0,0,3,0,68,4.23410650459726,0.0
0.92,0,1,2.0,2,2,3,17,2.8903717578961645,0.0
0.855,1,0,0.0,0,3,0,50,3.9318256327243257,0.0
0.92,1,0,1.0,0,0,1,33,3.5263605246161616,0.0
0.884,1,0,0.0,0,1,0,70,4.2626798770413155,0.0
0.926,1,0,0.0,0,3,0,145,4.983606621708336,0.0
0.55,0,1,2.0,2,1,3,153,5.0369526024136295,0.0
0.624,1,0,0.0,0,3,3,133,4.897839799950911,1.0
0.92,1,0,0.0,0,3,0,32,3.4965075614664802,0.0
0.762,1,0,0.0,0,3,2,67,4.219507705176107,0.0
0.884,1,0,0.0,0,3,1,55,4.02535169073515,0.0
0.926,1,0,1.0,0,3,1,50,3.9318256327243257,0.0
0.624,0,0,2.0,2,3,0,126,4.844187086458591,0.0
0.91,1,0,0.0,2,0,3,146,4.990432586778736,0.0
0.926,1,0,2.0,2,3,1,6,1.9459101490553132,0.0
0.92,1,0,0.0,3,3,1,98,4.59511985013459,0.0
0.8959999999999999,1,0,4.0,0,0,1,47,3.871201010907891,0.0
0.92,0,0,0.0,0,3,1,86,4.465908118654584,0.0
